Ano,Mês,Processo,AnoDoProcesso,Tipo_PF_PJ,CPF_CNPJ,Substância,UF,CodigoMunicipio,Município,QuantidadeComercializada,UnidadeDeMedida,ValorRecolhido,DataCriacao
2013,12,803074.0,2002.0,PJ,08673030000170,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,"1740,36",t  ,"1809,97",2013-12-10 22:04:00
2013,12,803530.0,2007.0,PJ,08673030000170,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,"1203,35",t  ,"1251,48",2013-12-10 22:08:00
2013,12,803482.0,2011.0,PJ,09039459000173,GRANITO,PI,2210607,SÃO RAIMUNDO NONATO,930,m3 ,"691,04",2013-12-23 18:27:00
2013,12,903396.0,2013.0,PF,***066233**,AREIA,PI,2211001,TERESINA,0,m3 ,"445,41",2013-12-19 15:58:00
2013,12,903351.0,2013.0,PF,***182512**,AREIA,PI,2211001,TERESINA,0,m3 ,"324,06",2013-11-05 10:06:00
2013,12,803138.0,2004.0,PF,***182512**,AREIA,PI,2211001,TERESINA,1150,m3 ,"515,4",2013-12-14 12:52:00
2013,12,903221.0,2010.0,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"1428,22",2013-09-24 16:32:00
2013,12,903323.0,2013.0,PJ,09588906000143,DIABÁSIO P/ BRITA,PI,2200608,ANGICAL DO PIAUÍ,0,m3 ,"310,5",2013-09-27 11:16:00
2013,12,903317.0,2013.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,0,m3 ,"341,63",2013-09-27 11:20:00
2013,12,903318.0,2013.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,0,m3 ,"339,27",2013-09-27 11:21:00
2013,12,903324.0,2013.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,0,m3 ,"319,77",2013-09-27 11:24:00
2013,12,903315.0,2013.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,0,m3 ,"363,64",2013-09-27 11:06:00
2013,12,903314.0,2013.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,0,m3 ,"320,59",2013-09-27 11:05:00
2013,12,903313.0,2013.0,PJ,09588906000143,SAIBRO,PI,2211001,TERESINA,0,m3 ,"310,56",2013-09-27 11:00:00
2013,12,903320.0,2013.0,PJ,09588906000143,SEIXOS,PI,2211001,TERESINA,0,m3 ,"922,44",2013-09-27 11:12:00
2013,12,803486.0,2011.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,1762,m3 ,"1126,95",2013-12-19 11:45:00
2013,12,903142.0,2013.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,0,m3 ,"390,52",2013-04-30 08:59:00
2013,12,903139.0,2013.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,0,m3 ,"572,21",2013-04-30 08:57:00
2013,12,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,65,m3 ,92,2013-12-19 11:49:00
2013,12,803341.0,2006.0,PJ,41267949000130,SAIBRO,PI,2211001,TERESINA,700,m3 ,"945,1",2013-12-19 11:47:00
2013,12,903140.0,2013.0,PJ,41267949000130,SAIBRO,PI,2211001,TERESINA,0,m3 ,"1328,18",2013-04-30 08:58:00
2013,12,903260.0,2010.0,PJ,69627727000108,DIABÁSIO,PI,2206407,MONSENHOR GIL,0,m3 ,"6668,78",2013-05-23 10:41:00
2013,12,803319.0,2009.0,PF,***096549**,AREIA,PI,2205805,LUZILÂNDIA,255,m3 ,"51,38",2013-12-24 11:36:00
2013,12,803300.0,2007.0,PJ,00841691000156,GRANITO,PI,2204303,FRONTEIRAS,"7,44",m3 ,"444,65",2013-12-27 12:35:00
2013,12,803089.0,2000.0,PJ,01493256000140,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,"13,042",m2 ,"856,73",2013-12-23 11:38:00
2013,12,803089.0,2000.0,PJ,01493256000140,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,18280,m2 ,"226,19",2013-12-23 11:46:00
2013,12,903164.0,2013.0,PJ,04210541000103,CALCÁRIO,PI,2203206,CURIMATÁ,0,t  ,"7040,31",2013-07-15 14:41:00
2013,12,1267.0,1957.0,PJ,07196033000106,ÁGUA MINERAL,PI,2211001,TERESINA,259152,l  ,"4756,45",2013-12-04 20:38:00
2013,12,1267.0,1957.0,PJ,07196033000106,ÁGUA MINERAL,PI,2211001,TERESINA,48780,l  ,"892,19",2013-12-04 12:19:00
2013,12,803164.0,2004.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,"133,36",m3 ,"68,96",2013-12-09 18:11:00
2013,12,803448.0,2010.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,"1773,3",m3 ,"1627,02",2013-12-09 18:08:00
2013,12,800278.0,1988.0,PJ,27184936000176,CALCÁRIO,PI,2204303,FRONTEIRAS,,t  ,"8005,01",2013-12-20 17:07:00
2013,12,810241.0,1970.0,PJ,27184936000176,CALCÁRIO,PI,2204303,FRONTEIRAS,,t  ,"6929,22",2013-12-20 16:47:00
2013,12,801346.0,1978.0,PJ,27184936000176,CALCÁRIO,PI,2204303,FRONTEIRAS,,t  ,"1384,64",2013-12-20 16:44:00
2013,12,805150.0,1977.0,PJ,27184936000176,CALCÁRIO,PI,2204303,FRONTEIRAS,,t  ,"25034,47",2013-12-20 16:35:00
2013,12,903137.0,2010.0,PJ,27184936000176,CALCÁRIO,PI,2204303,FRONTEIRAS,62322,t  ,"11490,62",2013-12-18 16:52:00
2013,12,811539.0,1976.0,PJ,27184936000176,CALCÁRIO,PI,2208205,PIO IX,,t  ,"39765,12",2013-12-20 17:05:00
2013,12,903490.0,2009.0,PJ,69627727000108,DIABÁSIO,PI,2206407,MONSENHOR GIL,0,m3 ,"1615,09",2012-10-02 08:55:00
2013,12,903484.0,2009.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,0,m3 ,"404,91",2012-10-02 08:52:00
2013,12,803253.0,2010.0,PF,***030118**,ARGILA,PI,2211100,UNIÃO,96250,t  ,"2209,07",2013-12-30 16:57:00
2013,12,803046.0,2011.0,PF,***036290**,ARGILA,PI,2203305,DEMERVAL LOBÃO,100,t  ,"110,82",2013-12-30 11:23:00
2013,12,903378.0,2013.0,PF,***305976**,AREIA,PI,2211001,TERESINA,0,m3 ,"301,11",2013-12-19 11:27:00
2013,12,803275.0,2010.0,PF,***924831**,AREIA,PI,2203107,CRISTINO CASTRO,1210,m3 ,"608,45",2013-12-03 09:51:00
2013,12,803275.0,2010.0,PF,***924831**,AREIA,PI,2203107,CRISTINO CASTRO,234,m3 ,117,2013-12-03 09:56:00
2013,12,803275.0,2010.0,PF,***924831**,CASCALHO,PI,2203107,CRISTINO CASTRO,225,m3 ,"286,6",2013-12-03 09:53:00
2013,12,803275.0,2010.0,PF,***924831**,CASCALHO,PI,2203107,CRISTINO CASTRO,106,m3 ,"134,26",2013-12-03 09:57:00
2013,12,803017.0,1997.0,PJ,01604657000120,ARGILA,PI,2202208,CAMPO MAIOR,"1845,67",t  ,"259,88",2013-12-03 16:24:00
2013,12,803017.0,1997.0,PJ,01604657000120,ARGILA,PI,2202208,CAMPO MAIOR,"1489,76",t  ,"208,58",2013-12-03 16:59:00
2013,12,803151.0,2011.0,PJ,01738626000162,DIABÁSIO,PI,2208007,PICOS,243,m3 ,"319,9",2013-12-30 15:34:00
2013,12,803490.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,"2148,97",t  ,"324,91",2013-12-10 18:39:00
2013,12,903345.0,2013.0,PJ,04211221000160,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,0,m2 ,"323,61",2013-11-04 11:30:00
2013,12,903223.0,2010.0,PJ,04779082000175,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2328,7",2012-11-27 15:20:00
2013,12,803180.0,2002.0,PJ,05454846000115,DIABÁSIO,PI,2203909,FLORIANO,"1738,73",m3 ,"11093,09",2013-12-30 13:15:00
2013,12,803073.0,2000.0,PJ,08568537000164,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,2800,t  ,"1128,4",2013-12-20 15:26:00
2013,12,803073.0,2000.0,PJ,08568537000164,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,1063,t  ,"430,83",2013-12-20 15:27:00
2013,12,803209.0,2009.0,PJ,08865125000196,ARGILA,PI,2205805,LUZILÂNDIA,380,t  ,"66,52",2013-12-27 16:05:00
2013,12,803222.0,2013.0,PJ,09234796000111,DIABÁSIO,PI,2206407,MONSENHOR GIL,"4748,5",m3 ,"7675,89",2013-12-13 11:48:00
2013,12,903264.0,2010.0,PJ,11615978000184,ARGILA P/CER. VERMELH,PI,2211001,TERESINA,0,t  ,"444,64",2013-03-05 09:17:00
2013,12,803074.0,2001.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206407,MONSENHOR GIL,120424,m3 ,1267,2013-12-27 10:54:00
2013,12,800110.0,1991.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,"7665,2",m3 ,"9450,47",2013-12-27 10:49:00
2014,1,903223.0,2010.0,PJ,04779082000175,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2146,22",2012-11-27 15:20:00
2014,1,803361.0,2012.0,PJ,01967150000131,ARGILA,PI,2203503,ELESBÃO VELOSO,"155,908",t  ,"1068,03",2014-01-03 11:46:00
2014,1,800013.0,1992.0,PJ,05802590000190,GRANITO P/ BRITA,PI,2202000,BURITI DOS LOPES,"5342,43",m3 ,"6099,31",2013-12-16 14:53:00
2014,1,903352.0,2013.0,PF,***047011**,AREIA,PI,2211001,TERESINA,0,m3 ,"317,15",2013-12-11 11:10:00
2014,1,803007.0,2007.0,PJ,06305607000166,ARGILA,PI,2202208,CAMPO MAIOR,"1123,87",t  ,"146,6",2014-01-03 11:33:00
2014,1,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"1447,8",t  ,"206,5",2014-01-03 11:38:00
2014,1,803352.0,2011.0,PJ,11896937000103,ARGILA,PI,2210003,SÃO JOÃO DO PIAUÍ,"7801,92",t  ,"147,12",2014-01-07 11:47:00
2014,1,903123.0,2013.0,PJ,03805123000198,AREIA,PI,2211001,TERESINA,0,m3 ,"320,94",2013-04-16 16:35:00
2014,1,903479.0,2009.0,PJ,06524540000150,SEIXOS,PI,2211001,TERESINA,0,m3 ,"1239,04",2012-10-15 15:45:00
2014,1,803425.0,2010.0,PJ,15293706000166,ARGILA,PI,2206720,Nazária,7445,t  ,"474,12",2014-01-09 14:27:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,294,m3 ,"78,47",2014-01-10 11:53:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,300,m3 ,"79,52",2014-01-10 11:55:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,270,m3 ,"71,34",2014-01-10 11:56:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,228,m3 ,"60,09",2014-01-10 11:56:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,240,m3 ,"63,12",2014-01-10 11:57:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,306,m3 ,"80,18",2014-01-10 11:59:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,312,m3 ,"81,44",2014-01-10 12:00:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,270,m3 ,"70,38",2014-01-10 12:03:00
2014,1,803317.0,2009.0,PF,***161202**,AREIA,PI,2205458,JOCA MARQUES,204,m3 ,"52,97",2014-01-10 12:03:00
2014,1,903359.0,2013.0,PF,***815859**,AREIA,PI,2211001,TERESINA,0,m3 ,"338,88",2013-11-14 09:04:00
2014,1,803361.0,2012.0,PJ,01967150000131,ARGILA,PI,2203503,ELESBÃO VELOSO,"163,208",t  ,"1064,63",2014-01-13 09:31:00
2014,1,903225.0,2010.0,PJ,35034537000157,MÁRMORE,PI,2208205,PIO IX,0,m3 ,"1906,88",2012-05-08 15:38:00
2014,1,803508.0,2011.0,PJ,69600120000126,SAIBRO,PI,2211001,TERESINA,512,m3 ,"90,11",2014-01-13 10:46:00
2014,1,903358.0,2013.0,PF,***078548**,AREIA,PI,2211001,TERESINA,0,m3 ,"387,44",2014-01-13 15:47:00
2014,1,803026.0,2003.0,PJ,05308452000159,CALCÁRIO DOLOMÍTICO,PI,2209203,SANTA FILOMENA,950,t  ,"1380,82",2014-01-20 09:51:00
2014,1,803026.0,2003.0,PJ,05308452000159,CALCÁRIO DOLOMÍTICO,PI,2209203,SANTA FILOMENA,1625,t  ,"1787,2",2014-01-02 14:01:00
2014,1,903385.0,2012.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,0,t  ,"365,86",2013-07-16 10:41:00
2014,1,903384.0,2012.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,0,t  ,"361,42",2013-07-16 10:43:00
2014,1,903383.0,2012.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,0,t  ,"336,24",2013-07-16 10:42:00
2014,1,903382.0,2012.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,0,t  ,"1390,55",2013-07-16 10:44:00
2014,1,903494.0,2009.0,PJ,05346473000169,ARDÓSIA,PI,2202604,CASTELO DO PIAUÍ,0,m2 ,"332,02",2013-02-27 09:07:00
2014,1,903226.0,2010.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,0,t  ,"573,08",2012-05-29 14:43:00
2014,1,903470.0,2009.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,0,t  ,"340,33",2012-05-29 14:41:00
2014,1,803287.0,2013.0,PJ,00563947000100,ARGILA,PI,2211001,TERESINA,6000,t  ,"232,13",2014-01-14 16:41:00
2014,1,803594.0,2012.0,PJ,00563947000100,SAIBRO,PI,2211001,TERESINA,2330,m3 ,"180,28",2014-01-14 16:43:00
2014,1,803074.0,2001.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206407,MONSENHOR GIL,"3325,8",m3 ,"5351,72",2014-01-22 17:54:00
2014,1,803074.0,2001.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206407,MONSENHOR GIL,"4,638",m3 ,"7758,22",2014-01-22 17:51:00
2014,1,800110.0,1991.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,"4,026",m3 ,"5974,9",2014-01-22 17:43:00
2014,1,800110.0,1991.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,"1,969",m3 ,"2729,43",2014-01-22 17:40:00
2014,1,803558.0,2011.0,PJ,01088427000156,AREIA,PI,2211001,TERESINA,576,m3 ,"103,45",2014-01-23 08:58:00
2014,1,803487.0,2011.0,PJ,01088427000156,SAIBRO,PI,2211001,TERESINA,636,m3 ,"551,19",2014-01-23 08:55:00
2014,1,903376.0,2013.0,PF,***273853**,AREIA,PI,2211001,TERESINA,0,m3 ,"340,89",2014-01-14 11:30:00
2014,1,903232.0,2010.0,PJ,06853527000145,ARGILA,PI,2211001,TERESINA,0,t  ,"331,85",2013-04-26 09:10:00
2014,1,803352.0,2011.0,PJ,11896937000103,ARGILA,PI,2210003,SÃO JOÃO DO PIAUÍ,"9354,32",t  ,"169,33",2014-01-03 17:34:00
2014,1,903396.0,2013.0,PF,***066233**,AREIA,PI,2211001,TERESINA,0,m3 ,"451,34",2013-12-27 11:36:00
2014,1,903906.0,2011.0,PJ,02786494000107,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,0,m3 ,"4641,71",2012-01-30 16:24:00
2014,1,903164.0,2013.0,PJ,04210541000103,CALCÁRIO,PI,2203206,CURIMATÁ,0,t  ,"7093,45",2013-07-15 14:41:00
2014,1,903323.0,2013.0,PJ,09588906000143,DIABÁSIO P/ BRITA,PI,2200608,ANGICAL DO PIAUÍ,0,m3 ,"313,89",2013-09-27 11:16:00
2014,1,903324.0,2013.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,0,m3 ,"323,26",2013-09-27 11:24:00
2014,1,903318.0,2013.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,0,m3 ,"342,98",2013-09-27 11:21:00
2014,1,903317.0,2013.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,0,m3 ,"345,36",2013-09-27 11:20:00
2014,1,903315.0,2013.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,0,m3 ,"367,63",2013-09-27 11:06:00
2014,1,903314.0,2013.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,0,m3 ,"324,09",2013-09-27 11:05:00
2014,1,903313.0,2013.0,PJ,09588906000143,SAIBRO,PI,2211001,TERESINA,0,m3 ,"313,96",2013-09-27 11:00:00
2014,1,903320.0,2013.0,PJ,09588906000143,SEIXOS,PI,2211001,TERESINA,0,m3 ,"932,52",2013-09-27 11:12:00
2014,1,903139.0,2013.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,0,m3 ,"578,26",2013-04-30 08:57:00
2014,1,903142.0,2013.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,0,m3 ,"394,65",2013-04-30 08:59:00
2014,1,903140.0,2013.0,PJ,41267949000130,SAIBRO,PI,2211001,TERESINA,0,m3 ,"1342,23",2013-04-30 08:58:00
2014,1,903260.0,2010.0,PJ,69627727000108,DIABÁSIO,PI,2206407,MONSENHOR GIL,0,m3 ,"6776,81",2013-05-23 10:41:00
2014,1,903059.0,2011.0,PJ,01967150000131,ARGILA,PI,2211308,VALENÇA DO PIAUÍ,0,t  ,"804,85",2011-03-09 16:26:00
2014,1,903345.0,2013.0,PJ,04211221000160,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,0,m2 ,"325,07",2013-11-04 11:30:00
2014,1,903221.0,2010.0,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"1452,94",2013-09-24 16:32:00
2014,1,800013.0,1992.0,PJ,05802590000190,GRANITO P/ BRITA,PI,2202000,BURITI DOS LOPES,"3343,42",m3 ,"5520,4",2014-01-11 10:22:00
2014,1,800185.0,1982.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,232,t  ,"289,6",2014-01-13 18:10:00
2014,1,800185.0,1982.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,"328,5",t  ,"142,26",2014-01-13 18:09:00
2014,1,800185.0,1982.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,"242,15",t  ,"730,43",2014-01-13 18:08:00
2014,1,803073.0,2000.0,PJ,08568537000164,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,1950,t  ,780,2014-01-21 10:41:00
2014,1,903490.0,2009.0,PJ,69627727000108,DIABÁSIO,PI,2206407,MONSENHOR GIL,0,m3 ,1638,2012-10-02 08:55:00
2014,1,903484.0,2009.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,0,m3 ,"410,66",2012-10-02 08:52:00
2014,1,903234.0,2010.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,0,m3 ,"1484,71",2013-05-23 10:42:00
2014,1,803319.0,2009.0,PF,***096549**,AREIA,PI,2205805,LUZILÂNDIA,300,m3 ,"60,4",2014-01-25 12:10:00
2014,1,903378.0,2013.0,PF,***305976**,AREIA,PI,2211001,TERESINA,0,m3 ,"304,12",2014-01-14 11:27:00
2014,1,803017.0,1997.0,PJ,01604657000120,ARGILA,PI,2202208,CAMPO MAIOR,"1527,35",t  ,"213,84",2014-01-16 08:15:00
2014,1,803361.0,2012.0,PJ,01967150000131,ARGILA,PI,2203503,ELESBÃO VELOSO,"190,908",t  ,"1190,59",2014-01-30 09:30:00
2014,1,803073.0,1997.0,PJ,08673030000170,CALCÁRIO,PI,2200806,ANTÔNIO ALMEIDA,"899,63",t  ,"935,62",2014-01-20 17:27:00
2014,1,903137.0,2010.0,PJ,27184936000176,CALCÁRIO,PI,2204303,FRONTEIRAS,68330,t  ,12667,2014-01-20 19:26:00
2014,1,803486.0,2011.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,1404,m3 ,"886,98",2014-01-20 10:55:00
2014,1,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,92,m3 ,"123,29",2014-01-20 10:57:00
2014,1,803341.0,2006.0,PJ,41267949000130,SAIBRO,PI,2211001,TERESINA,400,m3 ,"536,03",2014-01-20 10:59:00
2014,1,803137.0,2006.0,PJ,63517098000179,CALCÁRIO,PI,2200806,ANTÔNIO ALMEIDA,300,t  ,"241,61",2014-01-28 10:25:00
2014,1,803138.0,2006.0,PJ,63517098000179,CALCÁRIO,PI,2200806,ANTÔNIO ALMEIDA,300,t  ,"241,61",2014-01-28 10:27:00
2014,1,803061.0,2002.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,"3312,65",t  ,"3447,73",2014-01-08 12:23:00
2014,1,803062.0,2002.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,"5054,62",t  ,"5251,01",2014-01-09 08:12:00
2014,1,803138.0,2004.0,PF,***182512**,AREIA,PI,2211001,TERESINA,1212,m3 ,"553,02",2014-01-31 15:12:00
2014,1,903351.0,2013.0,PF,***182512**,AREIA,PI,2211001,TERESINA,0,m3 ,"326,58",2013-11-05 10:06:00
2014,1,803275.0,2010.0,PF,***924831**,AREIA,PI,2203107,CRISTINO CASTRO,545,m3 ,"272,5",2014-01-02 18:47:00
2014,1,803275.0,2010.0,PF,***924831**,CASCALHO,PI,2203107,CRISTINO CASTRO,96,m3 ,"121,59",2014-01-02 18:48:00
2014,1,803361.0,2012.0,PJ,01967150000131,ARGILA,PI,2203503,ELESBÃO VELOSO,"162,052",t  ,"912,21",2014-01-30 09:32:00
2014,1,803353.0,2009.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"10060,65",m3 ,"10503,24",2014-01-20 12:45:00
2014,1,803042.0,2001.0,PJ,02786494000107,DIABÁSIO P/ BRITA,PI,2205581,LAGOA DO PIAUÍ,"9390,33",m3 ,"10233,13",2014-01-20 12:41:00
2014,1,803490.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,"1924,31",t  ,"291,93",2014-01-16 18:39:00
2014,1,803344.0,2006.0,PJ,04211221000160,ARDÓSIA,PI,2202604,CASTELO DO PIAUÍ,"8,48",m2 ,"427,18",2014-01-21 11:08:00
2014,1,903787.0,2012.0,PJ,05387332000194,CALCÁRIO,PI,2206654,MORRO CABEÇA NO TEMPO,0,t  ,"5794,23",2014-01-30 00:00:00
2014,1,803012.0,2009.0,PJ,06062714000100,SAIBRO,PI,2211001,TERESINA,4000,m3 ,320,2014-01-06 15:48:00
2014,1,803282.0,2010.0,PJ,06853527000145,ARGILA,PI,2211100,UNIÃO,"2,711",t  ,"288,16",2014-01-31 10:48:00
2014,1,1267.0,1957.0,PJ,07196033000106,ÁGUA MINERAL,PI,2211001,TERESINA,147139,l  ,"15020,03",2014-01-07 18:10:00
2014,1,803209.0,2009.0,PJ,08865125000196,ARGILA,PI,2205805,LUZILÂNDIA,380,t  ,"60,63",2014-01-28 20:58:00
2014,1,803222.0,2013.0,PJ,09234796000111,DIABÁSIO,PI,2206407,MONSENHOR GIL,2038,m3 ,"2401,24",2014-01-13 18:06:00
2014,1,803164.0,2004.0,PJ,09588906000143,AREIA,PI,2211001,TERESINA,172,m3 ,"72,54",2014-01-06 16:02:00
2014,1,803448.0,2010.0,PJ,09588906000143,CASCALHO,PI,2211001,TERESINA,"1480,09",m3 ,"1393,68",2014-01-06 15:48:00
2014,1,803110.0,1976.0,PJ,35034537000157,MÁRMORE,PI,2208205,PIO IX,"20,144",m3 ,"1040,45",2014-01-28 17:47:00
2014,2,803391.0,2013.0,PJ,10926330000166,ARGILA,PI,2211001,TERESINA,"2852,4",t  ,"698,95",2014-02-01 10:12:00
2014,2,803391.0,2013.0,PJ,10926330000166,ARGILA,PI,2211001,TERESINA,"3035,7",t  ,"733,45",2014-02-04 15:44:00
2014,2,903352.0,2013.0,PF,***047011**,AREIA,PI,2211001,TERESINA,0,m3 ,"318,77",2013-12-11 11:10:00
2014,2,803007.0,2007.0,PJ,06305607000166,ARGILA,PI,2202208,CAMPO MAIOR,"2009,55",t  ,"283,03",2014-02-03 12:20:00
2014,2,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"1812,21",t  ,"273,14",2014-02-03 12:23:00
2014,2,803425.0,2010.0,PJ,15293706000166,ARGILA,PI,2206720,Nazária,7671,t  ,"488,52",2014-02-05 13:54:00
2014,2,803074.0,2001.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206407,MONSENHOR GIL,"4021,165",m3 ,"5509,7",2014-02-05 09:42:00
2014,2,803074.0,2001.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206407,MONSENHOR GIL,"423,926",m3 ,"5168,58",2014-02-05 09:40:00
2014,2,803074.0,2001.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2206407,MONSENHOR GIL,"421,646",m3 ,"4457,07",2014-02-05 09:37:00
2014,2,800110.0,1991.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,"3,219",m3 ,"6563,99",2014-02-05 09:32:00
2014,2,903386.0,2013.0,PF,***869507**,AREIA,PI,2211001,TERESINA,0,m3 ,"345,13",2013-11-08 10:24:00
2014,2,903386.0,2013.0,PF,***869507**,AREIA,PI,2211001,TERESINA,0,m3 ,"314,75",2013-11-08 10:24:00
2014,2,903344.0,2013.0,PJ,01493256000140,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,0,m2 ,"866,47",2014-02-05 15:46:00
2014,2,903123.0,2013.0,PJ,03805123000198,AREIA,PI,2211001,TERESINA,0,m3 ,"325,48",2013-04-16 16:35:00
2014,2,903479.0,2009.0,PJ,06524540000150,SEIXOS,PI,2211001,TERESINA,0,m3 ,"1255,96",2012-10-15 15:45:00
2014,2,903359.0,2013.0,PF,***815859**,AREIA,PI,2211001,TERESINA,0,m3 ,"341,71",2013-11-14 09:04:00
2014,2,803089.0,2000.0,PJ,01493256000140,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,"11992,42",m2 ,"725,06",2014-02-07 09:59:00
2014,2,804462.0,2008.0,PJ,01967150000131,ARGILA,PI,2211308,VALENÇA DO PIAUÍ,"131,724",t  ,"735,97",2014-02-11 10:41:00
2014,2,903223.0,2010.0,PJ,04779082000175,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2237,26",2012-11-27 15:20:00
2014,2,903494.0,2009.0,PJ,05346473000169,ARDÓSIA,PI,2202604,CASTELO DO PIAUÍ,0,m2 ,"333,62",2013-02-27 09:07:00
2014,2,903385.0,2013.0,PF,***488923**,AREIA,PI,2211001,TERESINA,0,m3 ,"378,07",2013-11-04 12:36:00
2014,2,903225.0,2010.0,PJ,35034537000157,MÁRMORE,PI,2208205,PIO IX,0,m3 ,"1921,2",2012-05-08 15:38:00
